Date,Exchange_Rate,ICO_Composite_Price,Rainfall,Temperature,Average_Relative_Humidity,Export_Price_Robusta,Total_Export_Volume,Exchange_Rate_minmax,ICO_Composite_Price_minmax,Rainfall_minmax,Temperature_minmax,Average_Relative_Humidity_minmax,Export_Price_Robusta_minmax,Total_Export_Volume_minmax,Exchange_Rate_zscore,ICO_Composite_Price_zscore,Rainfall_zscore,Temperature_zscore,Average_Relative_Humidity_zscore,Export_Price_Robusta_zscore,Total_Export_Volume_zscore,Rainfall_bin,Temperature_bin,Export_Value_bin,Set
2017-01-01,3609.48,139.07,18.66439,23.6,51.6,1.83,404673.0,0.9037970430107528,0.3126297301612646,0.022749647248811,0.5227272727272734,0.4480453716832087,0.3227990970654628,0.3729246062704355,1.3307529348612612,0.49883538084602,-1.5421435979051907,0.4766670798428327,-0.684021403489853,0.4188286941101686,0.8503678318863352,Low,High,High,Train
2017-02-01,3585.35,137.68,147.2915,24.6,48.23,1.83,396523.0,0.8956888440860216,0.3081909627973814,0.2849298574317266,0.7500000000000009,0.3797852947133887,0.3227990970654628,0.3611282789086009,1.306188746745493,0.4688081670004886,0.1911380381650317,1.5913174780652035,-0.9951587004833764,0.4188286941101686,0.7793683035637451,Medium,High,High,Train
2017-03-01,3599.01,134.07,154.1375,24.1,55.75,1.83,409916.0,0.9002788978494625,0.2966629410825483,0.2988840364450951,0.6363636363636367,0.5321045169131053,0.3227990970654628,0.3805133356395274,1.3200945407637856,0.3908238202505825,0.2833895555981506,1.033992278954018,-0.3008701327114793,0.4188286941101686,0.896042743174107,High,High,High,Train
2017-04-01,3618.7,130.39,165.9251,23.3,64.28,1.83,326232.0,0.9068951612903228,0.2849113843206131,0.3229106622905497,0.454545454545455,0.7048815069880496,0.3227990970654628,0.2593889357686357,1.3401388368267555,0.3113273116523404,0.4422303366227833,0.1422719603761207,0.4866672985510578,0.4188286941101686,0.1670213286774645,High,Medium,High,Train
2017-05-01,3623.61,125.4,103.7012,22.5,56.1,1.83,408454.0,0.9085450268817206,0.2689765288200543,0.1960798940302605,0.2727272727272725,0.5391938424144218,0.3227990970654628,0.3783972337250486,1.345137185921179,0.2035317741780942,-0.3962518713244362,-0.7494483582017766,-0.2685561701157127,0.4188286941101686,0.8833063860688768,Medium,Low,High,Train
2017-06-01,3591.1,122.39,36.57524,22.6,40.76,1.83,348828.0,0.8976209677419356,0.259364521794667,0.0592572731882779,0.2954545454545458,0.2284788332995746,0.3227990970654628,0.2920944343045884,1.312042210552607,0.1385088146996407,-1.3007905317326836,-0.6379833183795379,-1.684830987884449,0.4188286941101686,0.3638686099016667,Low,Low,High,Train
2017-07-01,3601.53,127.26,107.7764,21.7,36.66,1.83,348828.0,0.901125672043011,0.2749161743573367,0.2043863606261237,0.0909090909090908,0.1454324488555802,0.3227990970654628,0.2920944343045884,1.32265988490186,0.2437120747195969,-0.3413375587560098,-1.641168676779674,-2.063365978291999,0.4188286941101686,0.3638686099016667,Medium,Low,High,Train
2017-08-01,3606.03,128.24,80.17997,22.2,41.34,1.83,348828.0,0.9026377688172044,0.2780456650167652,0.1481366492107143,0.2045454545454541,0.2402268584160423,0.3227990970654628,0.2920944343045884,1.3272408565769929,0.2648823405963028,-0.7132061744786001,-1.0838434776684889,-1.6312821355828926,0.4188286941101686,0.3638686099016667,Low,Low,High,Train
2017-09-01,3599.87,124.46,148.9439,22.7,41.45,1.83,348828.0,0.9005678763440861,0.2659747724732556,0.2882979388517807,0.3181818181818183,0.2424549321450274,0.3227990970654628,0.2920944343045884,1.3209700153505883,0.1832256007861517,0.2134045306287311,-0.5265182785573033,-1.6211263187670804,0.4188286941101686,0.3638686099016667,Medium,Low,High,Train
2017-10-01,3637.91,120.01,107.563,23.2,52.17,1.83,348828.0,0.913350134408602,0.2517643301931982,0.2039513881164169,0.4318181818181816,0.4595908446424956,0.3227990970654628,0.2920944343045884,1.3596944959110455,0.0870953118562126,-0.3442131757323795,0.030806920553882,-0.6313958072624619,0.4188286941101686,0.3638686099016667,Medium,Medium,High,Train
2017-11-01,3638.85,117.26,261.2267,23.0,56.71,1.83,348828.0,0.913665994623656,0.2429825961999042,0.5171635963630649,0.3863636363636367,0.5515495240024308,0.3227990970654628,0.2920944343045884,1.3606514099942957,0.027688953528722,1.726442608577816,-0.1921231590905912,-0.2122375495916626,0.4188286941101686,0.3638686099016667,High,Medium,High,Train
2017-12-01,3623.26,114.0,38.03057,22.3,56.84,1.83,348828.0,0.908427419354839,0.2325722497205812,0.0622236674832715,0.2272727272727275,0.554182702045777,0.3227990970654628,0.2920944343045884,1.3447808881242242,-0.0427345839795033,-1.2811796055179685,-0.97237843784625,-0.2002352206275205,0.4188286941101686,0.3638686099016667,Low,Low,High,Train
2018-01-01,3640.05,115.6,41.36493,24.7,48.13,1.75,392500.0,0.9140692204301076,0.2376816222257703,0.0690200823729903,0.7727272727272725,0.3777597731415841,0.3047404063205418,0.3553053801384585,1.361873002440998,-0.0081708845889634,-1.2362482923908438,1.702782517887438,-1.0043912612250232,0.3081330385903896,0.7443215425279438,Low,High,High,Train
2018-02-01,3637.56,114.19,126.9756,24.2,48.69,1.75,392500.0,0.9132325268817204,0.2331789877055724,0.2435200260823704,0.6590909090909092,0.3891026939436905,0.3047404063205418,0.3553053801384585,1.3593381981140908,-0.0386301446768767,-0.0826236625389571,1.145457318776253,-0.9526889210717974,0.3081330385903896,0.7443215425279438,Medium,High,High,Train
2018-03-01,3660.12,112.99,241.3745,24.3,49.57,1.75,392500.0,0.9208131720430108,0.2293469583266804,0.4766989231803021,0.6818181818181825,0.4069272837755724,0.3047404063205418,0.3553053801384585,1.382304136112091,-0.0645529192197818,1.4589293783140462,1.2569223585984914,-0.8714423865452986,0.3081330385903896,0.7443215425279438,High,High,High,Train
2018-04-01,3697.24,112.56,234.0699,23.8,56.77,1.75,392500.0,0.9332862903225808,0.2279738144659109,0.461809981313365,0.5681818181818183,0.5527648369455138,0.3047404063205418,0.3553053801384585,1.4200920624634097,-0.0738419134309892,1.36049811418288,0.699597159487306,-0.2066980131466739,0.3081330385903896,0.7443215425279438,High,High,High,Train
2018-05-01,3726.84,113.34,102.1936,22.9,61.77,1.75,392500.0,0.9432325268817204,0.2304646335621906,0.1930069579682456,0.3636363636363633,0.6540409155357507,0.3047404063205418,0.3553053801384585,1.4502246761487287,-0.056992109978101,-0.4165671485201958,-0.3035881989128299,0.2549300239357042,0.3081330385903896,0.7443215425279438,Medium,Medium,High,Train
2018-06-01,3840.48,110.44,78.61504,21.9,45.09,1.75,392500.0,0.9814180107526882,0.2212038958965352,0.1449468576005199,0.1363636363636358,0.3161839173587201,0.3047404063205418,0.3553053801384585,1.5659094808514191,-0.1196388151234548,-0.7342939873878336,-1.4182385971352005,-1.2850611077711092,0.3081330385903896,0.7443215425279438,Low,Low,High,Train
